arctic monkeys	green day	4.1227055
arctic monkeys	jamie t	4.047419
arctic monkeys	red hot chili peppers	3.9831345
arctic monkeys	the ordinary boys	3.9728053
foo fighters	foo fighters	4.9804792
foo fighters	incubus	4.247534
foo fighters	weezer	4.196296
foo fighters	smash mouth	4.195117
foo fighters	eric johnson	4.161163
foo fighters	the proclaimers	4.154849
foo fighters	supertramp	4.104706
foo fighters	the wallflowers	4.033609
foo fighters	the john butler trio	4.022189
foo fighters	genesis	4.0098577
foo fighters	eve 6	4.0018353
air	air	7.9494267
air	m. ward	6.227799
air	eels	6.0394917
air	vampire weekend	5.9990892
air	2raumwohnung	5.9927497
air	peter bjorn and john	5.976749
air	jolie holland	5.9561377
air	elastica	5.868075
air	2 many djs	5.785535
air	four tet	5.722641
air	m83	5.712112
the rolling stones	the rolling stones	6.174257
the rolling stones	farse	4.986695
the rolling stones	little richard	4.9180074
the rolling stones	the animals	4.891269
the rolling stones	chuck berry	4.769109
the rolling stones	ramones	4.7660074
the rolling stones	don mclean	4.740701
the rolling stones	jimi hendrix	4.7217164
the rolling stones	cream	4.686046
the rolling stones	jefferson airplane	4.6664233
the rolling stones	simon & garfunkel	4.653748
nine inch nails	nine inch nails	5.877699
nine inch nails	richard cheese	5.0575924
nine inch nails	electric six	4.7552276
nine inch nails	daniel licht	4.698793
nine inch nails	the prodigy	4.67026
nine inch nails	nick cave & warren ellis	4.640033
nine inch nails	jean michel jarre	4.5946445
nine inch nails	levellers	4.5690074
nine inch nails	jack off jill	4.563918
nine inch nails	massive attack	4.5529304
nine inch nails	bush	4.539158
sigur rós	sigur rós	6.1842704
sigur rós	gomez	5.291519
sigur rós	hanne hukkelberg	5.0456133
sigur rós	hammock	4.9500318
sigur rós	godspeed you! black emperor	4.9292564
sigur rós	thom yorke	4.8996196
sigur rós	the shins	4.8448877
sigur rós	this will destroy you	4.8317757
sigur rós	the album leaf	4.812611
sigur rós	maserati	4.7637577
sigur rós	mogwai	4.7493405
green day	green day	5.6877146
green day	smash mouth	5.014406
green day	red hot chili peppers	4.884003
green day	billy talent	4.7576876
green day	ost	4.752178
green day	tenacious d	4.749651
green day	jet	4.7332573
green day	john mayer	4.721821
green day	3 doors down	4.7151303
green day	arctic monkeys	4.7023473
green day	incubus	4.6966624
massive attack	massive attack	5.844657
massive attack	portishead	5.1509
massive attack	lamb	4.9738545
massive attack	dj krush	4.7938495
massive attack	arto lindsay	4.792306
massive attack	morphine	4.78645
massive attack	richard cheese	4.782165
massive attack	morcheeba	4.775095
massive attack	nightmares on wax	4.771538
massive attack	björk	4.759488
massive attack	aphex twin	4.75859
moby	moby	6.674838
moby	daft punk	5.294206
moby	café del mar	5.251681
moby	de-phazz	5.19553
moby	underworld	5.190445
moby	missy elliott	5.1206117
moby	touch and go	5.0816617
moby	boom boom satellites	5.073267
moby	teddybears	5.0718207
moby	michael giacchino	5.067375
moby	william orbit	5.056817
amy winehouse	amy winehouse	5.3196487
amy winehouse	aretha franklin	4.672003
amy winehouse	madonna	4.627487
amy winehouse	the pipettes	4.599117
amy winehouse	joss stone	4.589812
amy winehouse	nouvelle vague	4.587505
amy winehouse	björk	4.52784
amy winehouse	etta james	4.5136304
amy winehouse	just jack	4.5114646
amy winehouse	kate nash	4.5053124
amy winehouse	crowded house	4.4835153
portishead	portishead	4.579824
portishead	moloko	4.0423336
portishead	massive attack	4.0362015
portishead	nouvelle vague	4.036053
portishead	björk	4.0164404
portishead	morcheeba	3.9824903
portishead	lamb	3.9592927
portishead	i monster	3.932405
portishead	garbage	3.9243407
portishead	dj shadow	3.9226363
portishead	fatboy slim	3.921976
rammstein	rammstein	5.237677
rammstein	type o negative	4.4145727
rammstein	sweet noise	4.3833494
rammstein	danzig	4.345565
rammstein	otep	4.2868204
rammstein	tenacious d	4.2706156
rammstein	koЯn	4.253059
rammstein	rob zombie	4.2171154
rammstein	dethklok	4.2002726
rammstein	maximum the hormone	4.1986985
rammstein	e nomine	4.1838217
björk	björk	4.9973483
björk	nouvelle vague	4.754793
björk	garbage	4.414642
björk	m.i.a.	4.4126964
björk	bran van 3000	4.3958135
björk	portishead	4.3826036
björk	primal scream	4.3822327
björk	lightspeed champion	4.308677
björk	emilíana torrini	4.3003917
björk	i monster	4.2822957
björk	roots manuva	4.2808185
kanye west	kanye west	5.1740417
kanye west	soundtrack	4.424827
kanye west	fugees	4.4183564
kanye west	afroman	4.3681207
kanye west	kid cudi	4.360006
kanye west	nujabes	4.351567
kanye west	three 6 mafia	4.343125
kanye west	n*e*r*d	4.3392467
kanye west	uffie	4.2981057
kanye west	del tha funkee homosapien	4.2887316
kanye west	nelly	4.2801433
bloc party	bloc party	5.1895604
bloc party	uffie	4.5485454
bloc party	robots in disguise	4.4484997
bloc party	those dancing days	4.4313884
bloc party	josé gonzález	4.3556647
bloc party	chromeo	4.331302
bloc party	crystal castles	4.3243184
bloc party	portishead	4.3102994
bloc party	björk	4.266467
bloc party	nujabes	4.2634425
bloc party	bran van 3000	4.237623
johnny cash	johnny cash	5.531723
johnny cash	mark knopfler	4.814409
johnny cash	eric clapton	4.6962614
johnny cash	bran van 3000	4.667113
johnny cash	chuck berry	4.64368
johnny cash	andrew w.k.	4.636693
johnny cash	eddie vedder	4.5929976
johnny cash	the andrews sisters	4.515589
johnny cash	elton john	4.4827824
johnny cash	marcy playground	4.481052
johnny cash	the shadows	4.47464
kings of leon	kings of leon	5.33383
kings of leon	the asteroids galaxy tour	4.707217
kings of leon	the last shadow puppets	4.5471497
kings of leon	jamie t	4.518876
kings of leon	the music	4.487839
kings of leon	the gossip	4.48466
kings of leon	arctic monkeys	4.454383
kings of leon	mgmt	4.4127994
kings of leon	the ting tings	4.4030714
kings of leon	the killers	4.389976
kings of leon	m.i.a.	4.388667
the white stripes	the white stripes	5.511989
the white stripes	primal scream	4.840573
the white stripes	supergrass	4.819313
the white stripes	kimya dawson	4.815386
the white stripes	garbage	4.772418
the white stripes	radiohead	4.739143
the white stripes	the smiths	4.7303863
the white stripes	nirvana	4.675032
the white stripes	the distillers	4.663071
the white stripes	the von bondies	4.653196
the white stripes	bill hicks	4.643663
beck	beck	5.7099147
beck	adam green	4.943985
beck	tindersticks	4.890304
beck	calexico	4.8869257
beck	can	4.885836
beck	the breeders	4.8628755
beck	supergrass	4.8554983
beck	radiohead	4.8419733
beck	david bowie	4.8277173
beck	the magic numbers	4.807785
beck	king khan & the shrines	4.795343
the doors	the doors	6.1053433
the doors	jefferson airplane	5.172215
the doors	janis joplin	5.086141
the doors	lou reed	5.0255537
the doors	primus	5.00239
the doors	shocking blue	4.9393086
the doors	morrissey	4.9254713
the doors	queens of the stone age	4.9230685
the doors	foetus	4.8103814
the doors	pink floyd	4.8103213
the doors	the animals	4.7998104
oasis	oasis	5.5958023
oasis	paramore	4.7548714
oasis	the ting tings	4.7411814
oasis	metric	4.7082286
oasis	cast	4.5975804
oasis	keane	4.587992
oasis	crowded house	4.5726366
oasis	get cape. wear cape. fly	4.554464
oasis	kings of leon	4.533442
oasis	the kooks	4.500163
oasis	the distillers	4.4983315
ac/dc	ac/dc	7.4316697
ac/dc	guns n roses	6.0894566
ac/dc	tenacious d	5.885217
ac/dc	steel dragon	5.8364487
ac/dc	the mars volta	5.8303103
ac/dc	survivor	5.7775083
ac/dc	adam sandler	5.7459197
ac/dc	system of a down	5.7283053
ac/dc	d-a-d	5.714912
ac/dc	velvet revolver	5.702326
ac/dc	backyard babies	5.694235
the prodigy	the prodigy	5.831296
the prodigy	prodigy	5.0820837
the prodigy	the crystal method	4.9954386
the prodigy	benny benassi	4.905543
the prodigy	pendulum	4.892827
the prodigy	kmfdm	4.6570706
the prodigy	nine inch nails	4.63339
the prodigy	matisyahu	4.6163983
the prodigy	limp bizkit	4.580767
the prodigy	fatboy slim	4.567204
the prodigy	daniel licht	4.5431695
madonna	madonna	5.1844897
madonna	gwen stefani	4.5846276
madonna	keane	4.563481
madonna	september	4.5537333
madonna	amy winehouse	4.5099144
madonna	britney spears	4.4989753
madonna	the pierces	4.4537735
madonna	morcheeba	4.4184637
madonna	shakira	4.4103966
madonna	bertine zetlitz	4.399524
madonna	lionel richie	4.3639
the smashing pumpkins	the smashing pumpkins	6.5688324
the smashing pumpkins	incubus	5.2933607
the smashing pumpkins	flogging molly	5.1639595
the smashing pumpkins	electric six	5.1571164
the smashing pumpkins	ima robot	5.1488075
the smashing pumpkins	blue man group	5.02302
the smashing pumpkins	red hot chili peppers	4.9982486
the smashing pumpkins	bit shifter	4.982311
the smashing pumpkins	sublime	4.978851
the smashing pumpkins	bassnectar	4.9651155
the smashing pumpkins	bruce springsteen	4.963121
iron maiden	iron maiden	5.420872
iron maiden	anthrax	4.576161
iron maiden	motörhead	4.5484576
iron maiden	pentagram	4.5149474
iron maiden	tři sestry	4.464836
iron maiden	airbourne	4.4095097
iron maiden	buckethead	4.368021
iron maiden	jason hayes	4.3425317
iron maiden	stratovarius	4.336603
iron maiden	beatallica	4.3312387
iron maiden	judas priest	4.2504888
jack johnson	jack johnson	5.7986565
jack johnson	newton faulkner	4.8730216
jack johnson	wir sind helden	4.852929
jack johnson	the moldy peaches	4.777773
jack johnson	everclear	4.776243
jack johnson	the walkmen	4.6739326
jack johnson	joaquin phoenix	4.671522
jack johnson	novastar	4.6631465
jack johnson	the fray	4.6260643
jack johnson	amos lee	4.6195807
jack johnson	scott matthews	4.619467
franz ferdinand	franz ferdinand	5.8976955
franz ferdinand	i'm from barcelona	5.082853
franz ferdinand	maxïmo park	4.839242
franz ferdinand	peter bjorn and john	4.821234
franz ferdinand	the gossip	4.78978
franz ferdinand	the thrills	4.7848973
franz ferdinand	lightspeed champion	4.782998
franz ferdinand	the dead weather	4.749732
franz ferdinand	flight of the conchords	4.7428493
franz ferdinand	lisa hannigan	4.7042613
franz ferdinand	band of horses	4.6972365
michael jackson	michael jackson	6.890784
michael jackson	lionel richie	5.971388
michael jackson	rihanna	5.7589917
michael jackson	the jackson 5	5.720539
michael jackson	pink	5.64588
michael jackson	marco borsato	5.615147
michael jackson	timbaland	5.5526695
michael jackson	hans teeuwen	5.532483
michael jackson	the temptations	5.529391
michael jackson	gipsy kings	5.520583
michael jackson	hilltop hoods	5.5123587
nightwish	nightwish	6.4229016
nightwish	within temptation	5.7361836
nightwish	apocalyptica	5.26674
nightwish	delain	5.038195
nightwish	judas priest	4.9925127
nightwish	stratovarius	4.9707747
nightwish	gregorian	4.921303
nightwish	iced earth	4.8527765
nightwish	pain	4.8415184
nightwish	ozzy osbourne	4.8284526
nightwish	blind guardian	4.825351
blink-182	blink-182	5.481155
blink-182	billy talent	4.5808945
blink-182	rise against	4.5173416
blink-182	american hi-fi	4.483069
blink-182	danko jones	4.445148
blink-182	thrice	4.3274407
blink-182	die toten hosen	4.318038
blink-182	sugarcult	4.255278
blink-182	itchy poopzkid	4.254929
blink-182	rooney	4.2236094
blink-182	+44	4.1506267
the offspring	the offspring	5.510787
the offspring	bullet for my valentine	4.6596465
the offspring	rise against	4.6245165
the offspring	good charlotte	4.5946093
the offspring	sunrise avenue	4.559267
the offspring	billy talent	4.5131235
the offspring	slipknot	4.5058527
the offspring	tenacious d	4.473466
the offspring	system of a down	4.4595633
the offspring	kiss	4.4580903
the offspring	fall out boy	4.4236937
gorillaz	gorillaz	7.5876627
gorillaz	queens of the stone age	6.1201525
gorillaz	the dubliners	5.950627
gorillaz	téléphone	5.6729403
gorillaz	the dandy warhols	5.657736
gorillaz	juliette and the licks	5.6475415
gorillaz	spiderbait	5.5947003
gorillaz	tim minchin	5.5863543
gorillaz	nancy sinatra	5.5796638
gorillaz	u2	5.5707936
gorillaz	vive la fête	5.5316987
incubus	incubus	5.94938
incubus	foo fighters	5.073848
incubus	the john butler trio	5.019218
incubus	red hot chili peppers	5.0126796
incubus	green day	4.912734
incubus	weezer	4.906965
incubus	sugar ray	4.8750305
incubus	live	4.872232
incubus	smash mouth	4.8665085
incubus	hadouken!	4.8329086
incubus	blue man group	4.83153
r.e.m.	r.e.m.	6.070915
r.e.m.	the waterboys	5.1217246
r.e.m.	bruno coulais	5.101913
r.e.m.	gang of four	5.06007
r.e.m.	kaiser chiefs	5.05499
r.e.m.	roxy music	5.0302706
r.e.m.	kula shaker	4.932213
r.e.m.	youngblood brass band	4.9035296
r.e.m.	johnny cash	4.9013343
r.e.m.	tori amos	4.8819876
r.e.m.	sophie zelmani	4.818232
the smiths	the smiths	4.9860625
the smiths	the von bondies	4.3365493
the smiths	the white stripes	4.2790356
the smiths	kimya dawson	4.235811
the smiths	the pipettes	4.21517
the smiths	morrissey	4.2124376
the smiths	the b-52s	4.173438
the smiths	primal scream	4.1715274
the smiths	iggy pop	4.153434
the smiths	radiohead	4.1423097
the smiths	beck	4.118845
belle and sebastian	belle and sebastian	6.0468955
belle and sebastian	the magnetic fields	4.771377
belle and sebastian	malcolm middleton	4.757108
belle and sebastian	adam green	4.7302165
belle and sebastian	electrelane	4.6565347
belle and sebastian	the go-betweens	4.6482844
belle and sebastian	le sport	4.6346197
belle and sebastian	charlie winston	4.6241546
belle and sebastian	pnau	4.6179485
belle and sebastian	asylum street spankers	4.5893216
belle and sebastian	bonde do rolê	4.5472016
feist	feist	6.259974
feist	joseph arthur	5.154327
feist	band of horses	5.1472754
feist	the go! team	5.1273947
feist	micah p. hinson	5.0230346
feist	kimya dawson	4.9591575
feist	ingrid michaelson	4.9540377
feist	elbow	4.933241
feist	peter bjorn and john	4.930055
feist	admiral freebee	4.910648
feist	of montreal	4.898664
koЯn	koЯn	5.433482
koЯn	godsmack	4.5353665
koЯn	p.o.d.	4.475269
koЯn	blaqk audio	4.4708347
koЯn	otep	4.4689884
koЯn	limp bizkit	4.4558625
koЯn	rammstein	4.4120555
koЯn	daniel licht	4.355629
koЯn	bloodhound gang	4.3260922
koЯn	type o negative	4.324253
koЯn	avenged sevenfold	4.292651
the strokes	the strokes	6.2712784
the strokes	the pipettes	5.04268
the strokes	blur	4.9202347
the strokes	the dead 60s	4.789636
the strokes	ana carolina & seu jorge	4.776098
the strokes	the teenagers	4.7585907
the strokes	weezer	4.7006855
the strokes	jet	4.699831
the strokes	facto delafé y las flores azules	4.695632
the strokes	ash	4.679796
the strokes	iron & wine	4.6469226
britney spears	britney spears	5.4950166
britney spears	lenka	4.7814827
britney spears	madonna	4.7684426
britney spears	gwen stefani	4.7136054
britney spears	onerepublic	4.6916857
britney spears	september	4.6542516
britney spears	amy winehouse	4.6269393
britney spears	black eyed peas	4.5883455
britney spears	madcon	4.5788417
britney spears	lady gaga	4.5780945
britney spears	michael bublé	4.568538
modest mouse	modest mouse	4.854617
modest mouse	the unicorns	4.144092
modest mouse	the dead weather	4.039251
modest mouse	the decemberists	3.9494865
modest mouse	phoenix	3.9083357
modest mouse	silversun pickups	3.8968973
modest mouse	the spinto band	3.8900151
modest mouse	kimya dawson	3.8726397
modest mouse	the raveonettes	3.869322
modest mouse	2 many djs	3.8420706
modest mouse	the fiery furnaces	3.8337817
tool	tool	5.420327
tool	russian circles	4.517638
tool	mastodon	4.3533254
tool	the nightwatchman	4.331418
tool	deftones	4.312435
tool	dropkick murphys	4.295258
tool	porcupine tree	4.244962
tool	alice in chains	4.216233
tool	fantômas	4.2043824
tool	lodger	4.1836796
tool	bad company	4.1584063
interpol	interpol	6.1331725
interpol	the bravery	4.9362507
interpol	art brut	4.844773
interpol	johan	4.8330903
interpol	franz ferdinand	4.750594
interpol	late of the pier	4.676679
interpol	hard-fi	4.676119
interpol	idlewild	4.6563964
interpol	veto	4.6506357
interpol	the toasters	4.648335
interpol	ghinzu	4.6234846
snow patrol	snow patrol	5.4169974
snow patrol	rooney	4.583789
snow patrol	stereophonics	4.5444093
snow patrol	kate havnevik	4.469179
snow patrol	cary brothers	4.4616413
snow patrol	the killers	4.4539976
snow patrol	lady gaga	4.4155593
snow patrol	robyn	4.400481
snow patrol	madonna	4.36878
snow patrol	oh laura	4.3379073
snow patrol	keane	4.3192534
pearl jam	pearl jam	5.1067314
pearl jam	stone temple pilots	4.312113
pearl jam	eddie vedder	4.1636496
pearl jam	eagles	4.1359196
pearl jam	live	4.1315103
pearl jam	huey lewis & the news	4.124132
pearl jam	the beautiful south	4.10339
pearl jam	jet	4.1019673
pearl jam	matchbox twenty	4.0981174
pearl jam	aerosmith	4.097761
pearl jam	led zeppelin	4.0883183
evanescence	evanescence	4.9468865
evanescence	nickelback	4.3302994
evanescence	monoral	4.183975
evanescence	plain white t's	4.0812516
evanescence	goo goo dolls	4.064999
evanescence	k's choice	4.044548
evanescence	the cranberries	4.0367002
evanescence	superbus	4.012086
evanescence	the darkness	4.002648
evanescence	eagle-eye cherry	3.97345
evanescence	danny elfman	3.967503
fall out boy	fall out boy	5.007592
fall out boy	good charlotte	4.502924
fall out boy	paramore	4.421639
fall out boy	plain white t's	4.3893385
fall out boy	kill hannah	4.32162
fall out boy	aqua	4.313299
fall out boy	jet	4.3053045
fall out boy	red hot chili peppers	4.2753377
fall out boy	linkin park	4.2653184
fall out boy	newton faulkner	4.240631
fall out boy	avril lavigne	4.188292
queens of the stone age	queens of the stone age	5.751534
queens of the stone age	audioslave	4.9289575
queens of the stone age	the white stripes	4.7609425
queens of the stone age	the dandy warhols	4.7193193
queens of the stone age	placebo	4.7058635
queens of the stone age	jane's addiction	4.6755385
queens of the stone age	john frusciante	4.669483
queens of the stone age	elbow	4.6537046
queens of the stone age	gorillaz	4.6391444
queens of the stone age	the doors	4.6377735
queens of the stone age	tenacious d	4.606309
sufjan stevens	sufjan stevens	6.9221954
sufjan stevens	vampire weekend	5.921084
sufjan stevens	iron & wine	5.5862885
sufjan stevens	ane brun	5.5238986
sufjan stevens	laura veirs	5.493191
sufjan stevens	band of horses	5.3476133
sufjan stevens	m. ward	5.3312774
sufjan stevens	seabear	5.3163166
sufjan stevens	fleet foxes	5.3119626
sufjan stevens	blumfeld	5.290889
sufjan stevens	bruce springsteen	5.272088
röyksopp	röyksopp	5.8731456
röyksopp	n.o.h.a.	5.0562353
röyksopp	la roux	4.875756
röyksopp	ulrich schnauss	4.872448
röyksopp	fatboy slim	4.8272552
röyksopp	hanne hukkelberg	4.8012447
röyksopp	blue foundation	4.799976
röyksopp	portishead	4.797413
röyksopp	khoiba	4.782636
röyksopp	clark	4.7746634
röyksopp	basement jaxx	4.7235827
pixies	pixies	4.9576883
pixies	primal scream	4.331588
pixies	hüsker dü	4.287145
pixies	foals	4.2571545
pixies	lovage	4.2400866
pixies	tom waits	4.1385436
pixies	the soundtrack of our lives	4.11466
pixies	bow wow wow	4.105675
pixies	charles manson	4.097574
pixies	secret chiefs 3	4.056876
pixies	joan jett and the blackhearts	4.0562334
tom waits	tom waits	4.744001
tom waits	neil young	4.1257706
tom waits	deerhoof	4.1141343
tom waits	secret chiefs 3	4.056985
tom waits	my morning jacket	4.030631
tom waits	nick cave	4.0272937
tom waits	the undertones	3.999423
tom waits	the jon spencer blues explosion	3.989273
tom waits	the breeders	3.9686375
tom waits	leonard cohen	3.962255
tom waits	pixies	3.9601629
rage against the machine	rage against the machine	6.1458883
rage against the machine	susumu hirasawa	5.1852508
rage against the machine	billy idol	4.953985
rage against the machine	jean michel jarre	4.936595
rage against the machine	shinedown	4.9358163
rage against the machine	animal alpha	4.9114313
rage against the machine	tenacious d	4.891059
rage against the machine	fall out boy	4.8898463
rage against the machine	guano apes	4.8861156
rage against the machine	monoral	4.8797607
rage against the machine	deep forest	4.870473
the kooks	the kooks	5.7312183
the kooks	kings of leon	4.635685
the kooks	the subways	4.6281576
the kooks	bedouin soundclash	4.61674
the kooks	newton faulkner	4.6105833
the kooks	oasis	4.609065
the kooks	editors	4.607736
the kooks	the ting tings	4.6001987
the kooks	crowded house	4.593323
the kooks	matchbox twenty	4.559984
the kooks	wheatus	4.5231237
bob marley	bob marley	5.7026067
bob marley	carla bruni	4.98806
bob marley	j.r.r. tolkien	4.842352
bob marley	mike oldfield	4.8106294
bob marley	tracy chapman	4.806334
